Title,Category,Opinions
"Trójmiasto straciło tytuły mistrzów świata","Sport","5"
"Historia dawnego hotelu pod Pachołkiem","Fakty i Opinie","49"
"Niemoralni przestępcy różnych nacji","Historia","15"
"Festiwal Filmowy w Gdyni: typujemy zwycięzców","Rozrywka","16"
"Port Gdynia. 95 lat minęło","Biznes","120"
"W niedzielę prezentacja koszykarzy Asseco","Sport","4"
"Roweru nie zdołał ukraść, ale dał się nagrać kamerom","Fakty i Opinie","328"
"Jakie były rockowe lata 70. w Trójmieście?","Rozrywka","70"
"Weekendowe zmiany w ruchu w Gdyni","Fakty i Opinie","105"
"Hokeiści Automatyki rozbici w Katowicach. Objęli prowadzenie, a potem stracili 8 goli","Sport","86"
"Arka zwycięska w GliwicachLIVE!","Sport","126"
"Rusza budowa geriatrii w Sopocie. ""Społeczeństwo w całym kraju się starzeje""","Zdrowie","45"
"Piłkarze niższych lig zaczęli się ubezpieczać","Sport","16"
"Palkowski biegnie po Złote Lwy. Recenzja filmu ""Najlepszy""","Kino","18"
"Balde za Krasicia w Lechii na Termalikę?","Sport","84"
"Nie dostał mandatu w autobusie, bo był pijany","Fakty i Opinie","270"
"Śmiertelny wypadek w bazie SKM","Fakty i Opinie","125"
"Trójmiasto rozpoczyna aktywną jesień","Aktywne Trójmiasto","0"
"Wybrzeże - Azoty, Chrobry - Spójnia","Sport","6"
"Ratownicy na motocyklach przyjechali do Trójmiasta","Zdrowie","46"
"Dada von Bzdülöw wraca do tańca. Recenzja ""Dzisiaj, wszystko""","Kultura","10"
"Mieszkańcy Karwin i Dąbrowy uwięzieni w korkach","Fakty i Opinie","139"
"Niepełna kolejka ekstraligi rugby","Sport","16"
"W niedzielę maraton Żuławy Wkoło","Aktywne Trójmiasto","35"
"Remont św. Ducha zmierza ku końcowi","Fakty i Opinie","129"
"Pracownicy Vistalu twierdzą,  że nie mogą wrócić do kraju. Firma odpiera zarzuty","Biznes","166"
"Koszykarki Basketu rozpoczynają sezon","Sport","8"
"Nielegalna fabryka papierosów zlikwidowana","Fakty i Opinie","73"
"Wielkie marki i winiarskie nowości w Restauracji Filharmonia","Deluxe","29"
"Popularyzacja muzyki polskiej i edukacja. Filharmonia Bałtycka zaczyna nowy sezon","Kultura","12"
"Kajaki w Gdańsku, festiwal filmowy i koncert muzyczny - dokąd się wybrać w weekend?","Dziecko","3"
"Azealia wywołała skrajne emocje. Relacja z koncertu w B90","Rozrywka","33"
"Zakończono prace nad dokumentacją przebudowy trasy tramwajowej na Stogi","Fakty i Opinie","140"
"Nie ma chętnych na budowę hotelu w Sopocie","Fakty i Opinie","86"
"W piątek darmowa komunikacja. Ale nie dla wszystkich","Fakty i Opinie","293"
"Arka zepsuje debiut byłego selekcjonera?","Sport","57"
"Poruszający. Recenzja ""Ptaki śpiewają w Kigali""","Kino","27"
"Przepłynął Kanał Sueski, zginął na redzie swojego portu","Historia","19"
"Teatr Miejski: spektakl o kibicach, Mistrz i Małgorzata, farsa Cooneya","Kultura","7"
"Lechia szuka balansu w grze","Sport","68"
"Oliwa 505 gotowa, Hampton by Hilton rusza","Dom","8"
"Trefl Gdańsk wystartuje w PlusLidze","Sport","78"
"Powstanie przejście naziemne między Bramą Wyżynną i Forum Gdańsk","Fakty i Opinie","676"
"Serce Sopotu bije pod koszem","Sport","5"
"Volvo pokazało zupełnie nowego SUV-a","Motoryzacja","47"
"Nowe meble miejskie na ul. Stągiewnej","Fakty i Opinie","104"
"10 lat Szkoły Atopii. Pomagają chorym żyć z AZS","Zdrowie","20"
"Manewr na miarę żużlowej ekstraligi?","Sport","53"
"W Małym Kacku trzeba będzie zwolnić","Fakty i Opinie","127"
"Startuje VIII Kongres Mobilności Aktywnej","Rowery","12"
"Lekkoatletyczna McOlimpiada w szkołach","Aktywne Trójmiasto","11"
"Nocny pościg za kierowcą bez prawa jazdy","Fakty i Opinie","163"
"Festiwal w Gdyni wkracza w decydującą fazę. Kto wyjedzie ze Złotymi Lwami?","Rozrywka","35"
"Hokeiści czekają na powrót bramkarza","Sport","32"
"Planuj tydzień: jesienne wyciszenie","Rozrywka","3"
"Rozpieść się. Luksusowe spa w domowym zaciszu","Deluxe","6"
"Jerzy Jastrzębowski wyrzucony na trybuny","Sport","42"
"Blisko 3,5 mln zł dotacji na założenie 200 firm","Praca","120"
"""Zdrowa Sobota"" z zumbą i badaniami, czyli profilaktyka najlepsza na zdrowie","Zdrowie","10"
"Auta przestaną wjeżdżać na drogę rowerową przy Morskiej","Fakty i Opinie","211"
"GastroTOP. Jakie są trójmiejskie bary mleczne?","Kulinaria","128"
"Radni i mieszkańcy murem za Corpus Gym. Co zrobi miasto?","Fakty i Opinie","132"
"Ważą się losy nowych tramwajów. Stare czekają na remont","Fakty i Opinie","173"
"W zabytkowym młynie będą biura miejskiej spółki","Fakty i Opinie","67"
"Korona opierała się Vistalowi","Sport","40"
"Leszek Ojrzyński: Od tragedii po koncert","Sport","84"
"Euro w Polsce? Tak, ale w odpowiednim czasie","Biznes","184"
"Polskie science-fiction? To możliwe. Recenzja filmu ""Człowiek z magicznym pudełkiem""","Kino","22"
"Koniec sezonu z Cyklo MTB","Rowery","4"
"Mecz o Superpuchar UEFA nie dla Gdańska","Sport","78"
"Lechia ukarana za mecz z Jagiellonią","Sport","105"
"Od czwartku zmiany w ruchu przy dworcu w Gdyni","Fakty i Opinie","88"
"""Odważnym jajem"" w nowotwór. Spotem zachęcają mężczyn do badania","Zdrowie","17"
"Błażej Augustyn: Radość szybko opadła","Sport","62"
"Gdynianin chce pobiec na Antarktydzie","Aktywne Trójmiasto","29"
"Szczątki z II wojny znalezione w parku Reagana w Gdańsku","Fakty i Opinie","138"
"Biało-Zielone Ladies ruszyły po kolejne złoto","Sport","11"
"Zapłacili za parkowanie, minutę później dostali mandat","Fakty i Opinie","220"
"Prestiżowa nagroda i Tydzień Litewski w Teatrze Szekspirowskim","Kultura","6"
"Gowin przedstawił ""konstytucję dla nauki"". Projekt zmieni szkolnictwo wyższe","Nauka","61"
"60-letni nauczyciel ponownie w areszcie. Za pornografię dziecięcą","Fakty i Opinie","151"
"Jak będzie działał podwójny Kanał Raduni przy Forum Gdańsk","Fakty i Opinie","253"
"Buty dla wielbicieli whisky","Deluxe","48"
"Żużlowcy sprawdzają formę przed finałem","Sport","47"
"Patroni tramwajów: Eduard Wiebe","Historia","28"
"Hydrobudowa Gdańsk na sprzedaż. Upadła spółka za 29 mln zł","Biznes","95"
"Filmy dla małych i dużych. Festiwal Kino Dzieci ponownie w Gdańsku","Rozrywka","0"
"Budowa Obwodnicy Metropolitalnej Trójmiasta odsunięta w czasie","Fakty i Opinie","233"
"Polska komedia może śmieszyć. Recenzja ""Ataku paniki""","Kino","44"
"Ile kosztuje parkowanie przy lotnisku?","Motoryzacja","109"
"Sztuka mała i większa nie tylko do wnętrza","Kultura","6"
"Street style w Galerii Bałtyckiej","Zdrowie","26"
"Arka pokonała Podbeskidzie po dogrywceLIVE!","Sport","155"
"Czytelnik: I po co tak gnać na obwodnicy?","Fakty i Opinie","511"
"7 podstawowych błędów Lechii","Sport","90"
"Były trener Vistalu: Ciężko obronić tytuł","Sport","10"
"Blisko 300 tys. zł dla rugbistów Arki","Sport","10"
"Piłkarski Puchar Polski też w Trójmieście","Sport","4"
"Śmiertelny wypadek podczas manewrów Marynarki Wojennej","Fakty i Opinie","160"
"Smaki Podkarpacia na Darach Ziemi w Kolibkach","Rozrywka","47"
"Cztery tysiące ton ziemi w Ergo Arenie","Sport","11"
"Mama, która pokonała chorobę i zaraża sportem","Aktywne Trójmiasto","18"
"Pracowity wrzesień żeglarzy","Sport","1"
"Prokuratura odwołuje się w sprawie wyroku za zabójstwo 17-letniej Agaty","Fakty i Opinie","142"
"Polskie okręty wyszły z portu na manewry","Fakty i Opinie","103"
"Żuławy Kółeczkiem uzupełni maraton","Rowery","4"
"Renata Irsa: Często słyszę, że jestem nie z tej bajki","Rozrywka","11"
"Anna Lignowska: Pielęgniarek jest coraz mniej","Zdrowie","119"
"Dalej niż północ. Z Rębiechowa za koło podbiegunowe","Fakty i Opinie","184"
"Arka w Bielsku-Białej o ćwierćfinał Pucharu Polski","Sport","72"
"Wyrzuciła oszustom przez okno reklamówkę z pieniędzmi","Fakty i Opinie","195"
"Program Batory. Miało być koło zamachowe, ale na razie utknęło na pochylni Wulkan","Biznes","121"
"Pierwsza taka gala w historii. ""Twój Vincent"" oficjalnie otworzył festiwal w Gdyni","Kino","11"
"Szklane domy. Powierzchnie, które zmieniają oblicze wnętrza","Deluxe","20"
"Trójmiejskie kręgielnie - gdzie i za ile zagramy?","Rozrywka","50"
"Policjanci receptą  na zatkane skrzyżowania?","Fakty i Opinie","181"
"Kiedyś go dublowali, teraz będzie mistrzem?","Sport","13"
"Ile pociągów zamówi województwo pomorskie?","Fakty i Opinie","153"
"1911 Cafe & Restaurant. Kameralne miejsce z autorską kuchnią w Sopocie","Deluxe","7"
"Gdzie parkować podczas festiwalu filmowego w Gdyni","Fakty i Opinie","86"
"Kapitalny pościg LechiiLIVE!","Sport","303"
"Poznaliśmy najlepsze dania z Trójmiasta","Deluxe","27"
"Kto pierwszy pod szlaban po hokeju?","Sport","154"
"Przychodzi lekarz do foki","Zwierzaki","24"
"Góral prowadzi Arkę na Górali","Sport","30"
"NIK: na Pomorzu w końcu dba się o zabytki","Fakty i Opinie","111"
"Deszczowe otwarcie 42. Festiwalu Filmów Fabularnych w Gdyni","Rozrywka","42"
"Żeglarz, co szalupą na Gotlandię popłynął","Historia","9"
"Żużlowcy Wybrzeża niezadowoleni","Sport","60"
"Sophia zamiast Zosi, a może lepszy Jaś niż Kevin? Wybieramy imię dla dziecka","Dziecko","254"
"Nowy park dla dwóch dzielnic w Gdańsku","Fakty i Opinie","117"
"Rowerowe projekty w budżetach obywatelskich w Trójmieście","Rowery","182"
"Gdyńscy tenisiści mistrzami Polski U14","Sport","2"
"Lechia od Jagiellonii ma odbudować twierdzę","Sport","74"
"5,4 mln zł za modernizację kolejnych składów SKM","Fakty i Opinie","137"
"Irlandzkie centrum badawczo-rozwojowe w Gdyni","Biznes","29"
"Dzieci przymierzyły się do sportu w 46 dyscyplinach","Aktywne Trójmiasto","25"
"Deszczowy i chłodny wrzesień: norma czy anomalia?","Fakty i Opinie","173"
"Jak urządzić strefę dzienną podzieloną ścianką z telewizorem?","Dom","42"
"Sopocki budżet obywatelski: ekologia i rekreacja","Fakty i Opinie","40"
"Gdynia: odsłonięcie tablicy ku czci Andrzeja Wajdy","Fakty i Opinie","163"
"Jak rozmawiać z młodzieżą o demokracji?","Kultura","116"
"Będzie remont Traktu Konnego. Gdańsk zamawia projekt","Fakty i Opinie","73"
"Zmiany w 500+ dla samotnych rodziców. Mediator zamiast sądu","Dziecko","21"
"Szczypiornistki Vistalu pokonane w Lubinie","Sport","38"
"Hokeiści przegrali po dogrywce","Sport","112"
"UTK krytycznie o stronie www SKM-ki","Fakty i Opinie","123"
"Pomocnik liczy na pierwszego gola w Lechii","Sport","44"
"Deszcz zatrzymał żużlowców w TarnowieLIVE!","Sport","86"
"Problemy Vistalu wpłyną na budowę mostu w Sobieszewie?","Fakty i Opinie","60"
"Karnety na gdańskie pływalnie tańsze i przez internet","Aktywne Trójmiasto","39"
"Remont gmachu dworca w Gdańsku dopiero na wiosnę","Fakty i Opinie","107"
"Fotografia rządzi we wrześniu Trójmiastem","Kultura","13"
"Po meczu z Zagłębiem Lubin ranni, ale bez zabitych. Arka Gdynia wyspecjalizowała się w remisach","Sport","33"
"Pomorska Miss Scania wybrana","Motoryzacja","38"
"W Trójmieście przybywa 250 domów jednorodzinnych rocznie","Dom","143"
"Dancing charytatywny w Starym Maneżu","Deluxe","18"
"Elektryczny pociąg obsługuje Pomorską Kolej Metropolitalną","Fakty i Opinie","115"
"Prawie jak Metallica. Scream Inc. w Protokulturze","Rozrywka","59"
"Tysiące kolorowych biegaczy w Gdyni","Aktywne Trójmiasto","83"
"Szczypiorniści Wybrzeża zdobyli punkt","Sport","10"
"Zmarł profesor Jan Ciechowicz","Pożegnania","38"
"Spójnia wciąż bez wygranej","Sport","6"
"Wybrzeże w Tarnowie wjedzie do ekstraligi?","Sport","67"
"Rugby: wygrana Ogniwa, porażki Arki i Lechii","Sport","15"
"Nowy wygląd gdyńskiej muszli koncertowej","Fakty i Opinie","126"
"Piłkarki Vistalu koncentrują się na Lubinie","Sport","17"
"Muzeum Gdańska: Jakie będzie? Relacja z debaty w Ratuszu Głównego Miasta","Fakty i Opinie","173"
"Nowe lokale: krewetki, kurczaki i pizza","Kulinaria","224"
"Transfery Lechii - im później tym lepiej?","Sport","65"
"Dealer Jaguara zaprezentował nowe kombi","Deluxe","66"
"Bałtyk liderem III ligi przez 2 godziny","Sport","123"
"Za parkowanie zapłacimy więcej niż za bilet?","Fakty i Opinie","369"
"Spadochroniarze z Trójmiasta pobili rekord","Aktywne Trójmiasto","13"
"Musical z pomysłem. Recenzja ""Wiedźmina"" w Teatrze Muzycznym","Kultura","154"
"Huczne 90-lecie hotelu Sofitel Grand Sopot","Deluxe","29"
"Grupa Lotos zwalnia dyrektorów","Biznes","275"
"Historia gdańskiego ""bocianiego gniazda""","Historia","171"
"Basket gościnny w memoriale","Sport","12"
"Ponad 30 filmów dla dzieci na FPFF w Gdyni. Wracają Bolek i Lolek czy Baltazar Gąbka","Dziecko","16"
"Cyklo Żukowo MTB w strugach deszczu","Rowery","0"
"Udany powrót Kayah i Bregovicia","Rozrywka","59"
"Oktoberfest 2017 w Browarze Miejskim Sopot","Rozrywka","13"
"Koszykarze Trefla i Asseco bez błysku","Sport","12"
"Czy Orunia Górna zostanie 35. dzielnicą Gdańska?","Fakty i Opinie","168"
"Hokeiści goszczą Unię Oświęcim","Sport","56"
"Remis w meczu przyjaźni w GdyniLIVE!","Sport","84"
"Siatkarze Trefla proszą kibiców o wsparcie","Sport","85"
"Oddaje hołd Woodkidowi grając jego muzykę","Rozrywka","18"
"Poszukiwania Iwony Wieczorek: koparka w parku Reagana","Fakty i Opinie","283"
"Gdynia kupi 55 nowych autobusów","Fakty i Opinie","181"
"Żużlowcy przełożą mecz o awans?","Sport","63"
"Zaplanuj aktywny weekend, także z dzieckiem","Aktywne Trójmiasto","6"
"Zakład Rehabilitacji w Gdyni do likwidacji? Placówka nie ma środków na utrzymanie","Zdrowie","130"
"Smutek po tragedii i radość po sukcesie","Historia","14"
"Blacha zamiast szyby i pasy na drucie","Fakty i Opinie","136"
"Rugbiści wracają do ekstraligi","Sport","11"
"Teatr Miniatura: sezon spektakli dla dzieci i tematów lokalnych","Kultura","9"
"Ryanair obrażony na Okęcie, Rębiechowo cierpi","Fakty i Opinie","229"
"Nowy napastnik w Lechii Gdańsk","Sport","99"
"Wygrali Żuka, którego sami przerobili na... kampera","Motoryzacja","43"
"Najlepsza kardiochirurgia bez kontraktu z NFZ. ""Ta decyzja to zagrożenie życia i zdrowia pacjentów""","Zdrowie","196"
"Bałtyk Gdynia trampoliną do awansu","Sport","34"
"W sobotę Trójmiasto sprząta z całym światem","Fakty i Opinie","90"
"Zapisz się zawczasu na Harpagan 54","Aktywne Trójmiasto","1"
"Hotel Puro w nowej odsłonie","Deluxe","42"
"Wiele hałasu o nic. Recenzja filmu ""American Assassin""","Kino","19"
"Poczta Polska poszukuje listonoszy","Praca","216"
"Będzie upadłość SKOK Wybrzeże?","Biznes","127"
"Zderzenie drezyny i pociągu towarowego","Fakty i Opinie","61"
"Sport dla malucha czy podwieczorek z książką. Planujemy rodzinny weekend","Dziecko","1"
"Banki wypowiadają umowy Vistalowi. Spółki-córki w upadłości?","Biznes","197"
"The Sisters of Mercy w B90: obiektywnie koszmarni, subiektywnie wspaniali","Rozrywka","100"
"296 pomysłów na lepszy Gdańsk w ramach BO","Fakty i Opinie","156"
"Weekendowe utrudnienia wokół Forum Gdańsk","Fakty i Opinie","113"
"Sposób na szybki remont bez kurzu i pyłu - Flügger zaprasza na darmowe porady dekoratora wnętrz","Dom","0"
"Spróbuj żyć bez auta. Startuje Tydzień Zrównoważonego Transportu","Fakty i Opinie","373"
"Gdynia: Wymieniają stopnie schodów na kładkę przy SKM Stocznia","Fakty i Opinie","70"
"Piłkarz Arki od goli specjalnych","Sport","71"
"Hokeiści pójdą za ciosem w Jastrzębiu?","Sport","26"
"Żużlowiec szuka prędkości na mecz sezonu","Sport","34"
"Pech Wybrzeża, cierpliwość w Spójni","Sport","6"
"Nowości kosmetyczne pokazano w Yasumi Sopot","Deluxe","7"
"Systemy informacyjne usprawnią opiekę medyczną. Eksperci spotkali się w Gdańsku","Zdrowie","16"
"Odpowiedzą za handel ludźmi i zmuszanie do prostytucji","Fakty i Opinie","106"
"Ile zarabiają sędziowie piłkarscy?","Sport","31"
"Gedania świętuje 95-lecie","Sport","57"
"Nietypowy okręt Bundesmarine w Gdyni","Biznes","105"
"Poznaj ofertę deweloperów na targach mieszkań","Dom","24"
"Bazylika Mariacka szykuje się na rewolucję w prezbiterium","Fakty i Opinie","135"
"Zespół Szkół Handlowych czeka przymusowa przeprowadzka? MEN wydało decyzję","Nauka","66"
"Zagraj w darmowej lidze piłkarskiej","Aktywne Trójmiasto","9"
"Deweloper chce szkolić przyszłych specjalistów od nieruchomości na UG","Nauka","23"
"Pomysł Lechii na pozbycie się długów","Sport","135"
"Pijany spowodował kolizję. Zatrzymała go policjantka po służbie","Fakty i Opinie","119"
"Szukali kradzionych aut, znaleźli plantację marihuany","Fakty i Opinie","113"
"Planuj Tydzień: festiwal filmowy, Wiedźmin, Kayah i Bregović","Rozrywka","12"
"Sąd nie zgodził się na budowę mieszkań w miejscu po klubie Maxim","Fakty i Opinie","94"
"Casting do grupy musicalowej Stowarzyszenia Teatralnego Ingenium","Kultura","1"
"Spółdzielnia Maćkowy znika, ""by nie być ciężarem dla otoczenia""","Biznes","269"
"Będą wybierać najpiękniejszą ciężarówkę","Motoryzacja","23"
"Sąd ogłosił upadłość Pomocnej Pożyczki. Czeka na wierzycieli","Biznes","57"
"Chińska recepta na zdrowie w Gdańsku. Akupunktura czy ziołolecznictwo na choroby cywilizacyjne","Zdrowie","35"
"Czy amfiteatr przy Filharmonii Bałtyckiej wznowi działalność?","Kultura","27"
"Napis ""Gdańsk"" prawie gotowy","Fakty i Opinie","268"
"Bliżej końca remontu Traktu św. Wojciecha","Fakty i Opinie","85"
"Trzydniowy memoriał koszykarek w Gdyni","Sport","5"
"Chcesz wezwać lekarza? Teraz szybciej zrobisz to przez internet lub telefon","Zdrowie","10"
"16-latka odnaleziona przez policję","Fakty i Opinie","91"
"Piłkarki ręczne Vistalu Gdynia i Pogoni Szczecin czekały godzinę. Cieknący dach wstrzymał mecz","Sport","69"
"Dramatyczny bój hokeistów w GdańskuLIVE!","Sport","84"
"Ponad 130 pomysłów mieszkańców na zmiany w Gdyni","Fakty i Opinie","119"
"Ludzie Trójmiasta: Jarek Rebeliński - teatr potrzebny do życia","Kultura","15"
